Account Name: Account Name,#Targets,Pro_diversity,Rank
Universidad Tecnologica De Bolivar,1.0,1.0,152
Securite Pty Ltd,1.0,1.0,152
SecureSoft Corporation S.A.C.,1.0,1.0,152
Vincent Macri LAB,1.0,1.0,152
The Council Of Competition,1.0,1.0,152
"Radiology And Imaging Specialists Of Lakeland, Pa",1.0,1.0,152
Xerox Corporation,1.0,1.0,152
University Medical Center of El Paso,1.0,1.0,152
University Of Kelaniya,1.0,1.0,152
University Of Mary,1.0,1.0,152
University Of Miami,1.0,1.0,152
Rah Tech Pte. Ltd.,1.0,1.0,152
RTW Retailwinds,1.0,1.0,152
"Rawlings Sporting Goods Company, Inc.",1.0,1.0,152
The Housing Authority of The City of Atlanta Georgia,1.0,1.0,152
The Groton School,1.0,1.0,152
Red Bull GmbH,1.0,1.0,152
Red Maple Networks Michal Werkowski,1.0,1.0,152
Workforce Solutions- Deep East Texas,1.0,1.0,152
Texas Facilities Commision,1.0,1.0,152
Villanova Preparatory School of California,1.0,1.0,152
"Spikefish Solutions, Inc.",1.0,1.0,152
Texas Department of Housing & Community Affairs,1.0,1.0,152
Sparta Board Of Education,1.0,1.0,152
YANCOAL AUSTRALIA LTD,1.0,1.0,152
Universidad Nacional Hermilio Valdizan (UNHEVAL),1.0,1.0,152
The Hospital Authority Of Habersham County,1.0,1.0,152
YMCA of Greater Toronto,1.0,1.0,152
Universal Electronics Inc,1.0,1.0,152
RR Donnelley (Support Only),1.0,1.0,152
"Washington Penn Plastic Co., Inc.",1.0,1.0,152
Universal Molding Company,1.0,1.0,152
Southwest Louisiana Electric Membership Corporation,1.0,1.0,152
Universal Property & Casualty Insurance,1.0,1.0,152
RSM UK,1.0,1.0,152
Universidad Mariano Galvez,1.0,1.0,152
Washington Community High School District 308,1.0,1.0,152
The Abbey Company,1.0,1.0,152
Saudi Credit and Saving Bank,1.0,1.0,152
Usres Inc,1.0,1.0,152
Venetian Macau Limited,1.0,1.0,152
West Development LLC,1.0,1.0,152
Sage Hill School,1.0,1.0,152
Wescott Technologies dba Lockstep Technology Group,1.0,1.0,152
Safe-Guard Products International LLC,1.0,1.0,152
Samaritan's Purse,1.0,1.0,152
Safety Insurance Company,1.0,1.0,152
"SugarCRM, Inc.",1.0,1.0,152
Sycuan Gaming Commis,1.0,1.0,152
"Sacred Heart Major Seminary, Inc.",1.0,1.0,152
Western Health Advantage,1.0,1.0,152
T2am,1.0,1.0,152
Wenco Mining,1.0,1.0,152
Wendt Corporation,1.0,1.0,152
Steel Craft Doors,1.0,1.0,152
Stelkom D.o.o.,1.0,1.0,152
SIIGO SA,1.0,1.0,152
Stepan Company,1.0,1.0,152
Westshore Terminals Ltd,1.0,1.0,152
Stevens Henager College,1.0,1.0,152
SRC sistemske integracije d.o.o.,1.0,1.0,152
SITA INC BV,1.0,1.0,152
Sunraysia Institute Of Tafe,1.0,1.0,152
SambaNova Systems,1.0,1.0,152
Sweetwater Authority,1.0,1.0,152
"Sable Permian Resources Land, Llc",1.0,1.0,152
Sacramento Adventist Academy & Elementary School,1.0,1.0,152
"Superior Credit Union, Inc",1.0,1.0,152
"Sun Pharmaceutical Industries, Inc.",1.0,1.0,152
"Saildrone, Inc.",1.0,1.0,152
Ventura Foods,1.0,1.0,152
Sumitomo Mitsui Trust Bank Ltd.,1.0,1.0,152
Salt Lending,1.0,1.0,152
Sacramento Metropolitan Air Quality Management District,1.0,1.0,152
Wesleyan Bank,1.0,1.0,152
Saint Joseph High School,1.0,1.0,152
Wesley International Limited,1.0,1.0,152
Summit Rock Advisors,1.0,1.0,152
Summit Radiology PC,1.0,1.0,152
Salem State College,1.0,1.0,152
"Sakura Finetek U.S.A., Inc.",1.0,1.0,152
Sugarbush Resort,1.0,1.0,152
"Sundia Pharmaceutical Technology (Shanghai) Co., Ltd",1.0,1.0,152
West Face Capital Inc,1.0,1.0,152
"Veracity Networks, LLC",1.0,1.0,152
Uelzener Allgemeine Versicherungs-gesellschaft A.g.,1.0,1.0,152
TATA Advanced Systems Limited,1.0,1.0,152
"Welocalize, Inc.",1.0,1.0,152
San Diego County Office of Education,1.0,1.0,152
Stonepeak Partners Lp,1.0,1.0,152
Samsung (SRI-NOIDA),1.0,1.0,152
Syndigo,1.0,1.0,152
"Vegas.com, LLC",1.0,1.0,152
San Francisco Giants,1.0,1.0,152
Sysmex America Inc.,1.0,1.0,152
San Francisco State University,1.0,1.0,152
T2 Utility Engineers Inc,1.0,1.0,152
"Stone Ridge Meat & Country Market, Inc.",1.0,1.0,152
San Jacinto Community College District,1.0,1.0,152
Westminster College,1.0,1.0,152
"Westfield, LLC",1.0,1.0,152
"Varidesk, Llc",1.0,1.0,152
Western Suffolk Boces (Huntington Public Schools - Support Only),1.0,1.0,152
SOLOMON MANAGEMENT LLC,1.0,1.0,152
Systems and Methods International Inc,1.0,1.0,152
Systemes ACCI,1.0,1.0,152
Varex Imaging Corporation,1.0,1.0,152
Saudi Binladin Group(Sbg) - Public Buildings & Airports Division,1.0,1.0,152
Westmont College,1.0,1.0,152
Vanguard Investment Management (Shanghai) Limited,1.0,1.0,152
"Veritable, LP",1.0,1.0,152
SPACESAVER CORPORATION,1.0,1.0,152
TDec Redes de Computadores,1.0,1.0,152
SECURENETOLOGY,1.0,1.0,152
THE ELCO CORPORATION,1.0,1.0,152
THE CORDISH COMPANY U S A,1.0,1.0,152
THE BROADLEAF GROUP LLC,1.0,1.0,152
"State of California, Department of Community Services and Development",1.0,1.0,152
THAMES & HUDSON PUBLISHING LTD,1.0,1.0,152
State of Idaho Military Division,1.0,1.0,152
"TEXAS ROADHOUSE, INC.",1.0,1.0,152
Western Piedmont Community College,1.0,1.0,152
TEXAS A&M AGRILIFE RESEARCH,1.0,1.0,152
State of Wisconsin Department of Corrections,1.0,1.0,152
Van Pelt Yi And James,1.0,1.0,152
TECO Westinghouse Motor Company,1.0,1.0,152
TECHRIZE Infotech Pvt Ltd,1.0,1.0,152
TAB Bank,1.0,1.0,152
SL Power Electronics,1.0,1.0,152
Western Inventory Service Ltd,1.0,1.0,152
Westmont Hilltop SD,1.0,1.0,152
"Variety Care, Inc.",1.0,1.0,152
SEEK Limited,1.0,1.0,152
"USA Properties Fund, Inc.",1.0,1.0,152
Zuckerman Spaeder LLP,1.0,1.0,152
UC Santa Cruz,1.0,1.0,152
Quechan Paradise Casino,1.0,1.0,152
Qube Ports Pty Ltd,1.0,1.0,152
"Pcs Systems, Inc.",1.0,1.0,152
"Waltonen Engineering, Inc.",1.0,1.0,152
"Warner/Chappell Music, Inc.",1.0,1.0,152
Warren Woods Public Schools,1.0,1.0,152
South Orange County Wastewater Authority,1.0,1.0,152
South Plains College,1.0,1.0,152
"Virgin Orbit, Llc",1.0,1.0,152
The Lakshmi villas bank,1.0,1.0,152
The Law Offices Of Michael A Demayo P C,1.0,1.0,152
The Los Angeles Free Clinic,1.0,1.0,152
The Mark Hotel Management LLC,1.0,1.0,152
R2 Unified Technologies,1.0,1.0,152
Tvs Automobile Solutions Private Limited,1.0,1.0,152
Simac Lux,1.0,1.0,152
"Pbmares, Llp",1.0,1.0,152
Warwick Valley Central School District,1.0,1.0,152
The Math Company,1.0,1.0,152
"Twin Cities Orthopedics, P.A.",1.0,1.0,152
QueensCare Health Centers,1.0,1.0,152
South Colby Investors Llc,1.0,1.0,152
Segment Information Technologies (Israel) Ltd,1.0,1.0,152
Quilter plc.,1.0,1.0,152
Turner Industries Group LLC,1.0,1.0,152
The Morton Arboretum,1.0,1.0,152
"Yarde Metals, Inc.",1.0,1.0,152
The Municipal Authority of Cranberry Township Butler County Pennsylvania,1.0,1.0,152
United Way Of Calgary and Area,1.0,1.0,152
Pccw Global (hk) Limited,1.0,1.0,152
Quik Pick Express Llc,1.0,1.0,152
Virginia Commercial Space Flight Authority,1.0,1.0,152
"Quorum Technologies, Inc. - reseller",1.0,1.0,152
Quick International,1.0,1.0,152
Quick Heal Technologies Limited,1.0,1.0,152
Sim International,1.0,1.0,152
Turner Entertainment,1.0,1.0,152
premium residency center,1.0,1.0,152
Turner Broadcasting Systems Europe Ltd,1.0,1.0,152
"Pce Technology De Juarez, S.a. De C.v.",1.0,1.0,152
Queensland Police Service,1.0,1.0,152
Queensbury union free school district,1.0,1.0,152
Yerba Buena Center For The Arts,1.0,1.0,152
The National Defence University of Ukraine named after Ivan Cherniakhovskyi,1.0,1.0,152
The Mentor Network,1.0,1.0,152
"Quora, Inc.",1.0,1.0,152
Sega of America Inc,1.0,1.0,152
QFS Asset Management LP,1.0,1.0,152
The Telangana State Cooperative Apex Bank Limited,1.0,1.0,152
"Young Conaway Stargatt & Taylor, Llp",1.0,1.0,152
Sistema Estatal de Radio y Television,1.0,1.0,152
QATAR CHEMICAL COMPANY LIMITED (Q-CHEM),1.0,1.0,152
Pearl Insurance,1.0,1.0,152
"Peapod, Llc",1.0,1.0,152
Quadient USA Inc.,1.0,1.0,152
Self-insurer's Security Fund,1.0,1.0,152
Vr Beneficios E Servicos De Processamento Ltda.,1.0,1.0,152
The Norinchukin Bank,1.0,1.0,152
The Parker Company LLC,1.0,1.0,152
Peak Internet LLC,1.0,1.0,152
The Paslin Company,1.0,1.0,152
South Carolina Legislative Printing,1.0,1.0,152
United States Technical Services,1.0,1.0,152
"Quantel-usa, Inc.",1.0,1.0,152
"Quanta Services, Inc.",1.0,1.0,152
Ygrene Energy Fund Inc.,1.0,1.0,152
Seguros America Sa,1.0,1.0,152
The Overseas School Of Colombo,1.0,1.0,152
Yavapai Community College,1.0,1.0,152
Pearl Technology Corporation,1.0,1.0,152
The Taubman Company,1.0,1.0,152
Yamhill Communications Agency,1.0,1.0,152
transgroup global logistics,1.0,1.0,152
Southcentral Foundation,1.0,1.0,152
"Quintairos, Prieto, Wood & Boyer",1.0,1.0,152
"Sinnott Wolach Technology Group, Inc.",1.0,1.0,152
Seminole County Sheriff's Office,1.0,1.0,152
Ymca Of Metropolitan Chicago,1.0,1.0,152
"United Launch Alliance, L.L.C.",1.0,1.0,152
Quadient Canada Limited,1.0,1.0,152
Yotta Connect Llc,1.0,1.0,152
Tunisie Electronique,1.0,1.0,152
Sony Gulf,1.0,1.0,152
The Spec Association For Children And Families,1.0,1.0,152
Sembmarine Ssp Inc.,1.0,1.0,152
Tulane University,1.0,1.0,152
Tudip Technologies Private Limited,1.0,1.0,152
"Turbo Data Systems, Inc.",1.0,1.0,152
Threatscape Limited (Ireland),1.0,1.0,152
Seminole State College of Florida,1.0,1.0,152
Sonoma County Human Services Department,1.0,1.0,152
Tully Rinckey PLLC,1.0,1.0,152
Pee Dee Electric Membership Corporation,1.0,1.0,152
"Sonic Telecom, LLC",1.0,1.0,152
Solis Mammography,1.0,1.0,152
"Puppet Labs, Inc.",1.0,1.0,152
TruLeap Technologies,1.0,1.0,152
Yusa Corporation,1.0,1.0,152
"Senture, LLC",1.0,1.0,152
Yusen Terminals Llc,1.0,1.0,152
Pulte Mortgage LLC,1.0,1.0,152
Pueblo West Metropolitan District,1.0,1.0,152
Truhome Solutions,1.0,1.0,152
"Two Bit Circus, LLC",1.0,1.0,152
Sentient Technologies,1.0,1.0,152
"Publix Super Markets, Inc.",1.0,1.0,152
Siteimprove A/S,1.0,1.0,152
Sonepar Canada Inc,1.0,1.0,152
The Walters Group,1.0,1.0,152
Sonance,1.0,1.0,152
Providence Saint Joseph,1.0,1.0,152
Provincie West-Vlaanderen,1.0,1.0,152
Triveni Engineering And Industries Limited,1.0,1.0,152
Pentasec,1.0,1.0,152
"Therma Marine, Inc.",1.0,1.0,152
Solvay SA,1.0,1.0,152
Zenefits,1.0,1.0,152
United Farmers of Alberta Co-Operative Limited,1.0,1.0,152
Young Life,1.0,1.0,152
Institute for Defense Analyses/IDA,1.0,1.0,152
Transystems Corporation,1.0,1.0,152
Public Transport Victoria,1.0,1.0,152
Sonder Usa Inc.,1.0,1.0,152
Public Utility Commission Of Texas,1.0,1.0,152
"Public Employment Relations Board, CA",1.0,1.0,152
Walkers Global,1.0,1.0,152
"Sequium Asset Solutions, Llc",1.0,1.0,152
Troy Area School District,1.0,1.0,152
The University of Michigan - Flint,1.0,1.0,152
Public Establishment For Industrial Estates,1.0,1.0,152
"Walkup, Melodia, Kelly & Schoenberger, A Professional Corporation",1.0,1.0,152
Walsh Construction Co.,1.0,1.0,152
Peekay Steel Castings Private Limited,1.0,1.0,152
The Thresholds,1.0,1.0,152
The Town of Castle Rock,1.0,1.0,152
Sita Advanced Travel Solutions Pty Limited,1.0,1.0,152
PwC Switzerland,1.0,1.0,152
Sensa Ehf,1.0,1.0,152
"Peet's Coffee & Tea, Inc.",1.0,1.0,152
The Village at St Edwards,1.0,1.0,152
South Carolina Governor's School For Science & Mathematics,1.0,1.0,152
Thermo Design Engineering Ltd,1.0,1.0,152
Skillpath Seminars,1.0,1.0,152
Unionville-Chadds Ford School District Pto,1.0,1.0,152
Union County District School Board,1.0,1.0,152
Tyco Fire And Security India Private Limited,1.0,1.0,152
Providence Saint Joseph Health,1.0,1.0,152
Pennant Services,1.0,1.0,152
The Terlato Wine Group,1.0,1.0,152
Providence Health Plan,1.0,1.0,152
Zain Telecom-Jordan,1.0,1.0,152
Union College,1.0,1.0,152
"Provimi Foods, Inc.",1.0,1.0,152
"Virtualization Advisors, Llc",1.0,1.0,152
Unidad Nacional De Proteccion,1.0,1.0,152
Unicom Capital,1.0,1.0,152
"Zebit, Inc.",1.0,1.0,152
"Penrad Imaging, LLC",1.0,1.0,152
Tyro Payments,1.0,1.0,152
Tzero,1.0,1.0,152
Sketchers UK,1.0,1.0,152
SerNet Service Network GmbH,1.0,1.0,152
"UniGroup, Inc.",1.0,1.0,152
Prospera Credit Union,1.0,1.0,152
Skiatook Public Schools,1.0,1.0,152
Province Of New Brunswick,1.0,1.0,152
Provincial Aerospace Ltd,1.0,1.0,152
Profesionales Especializados en Telecoms,1.0,1.0,152
Skipton Building Society,1.0,1.0,152
"Productos Internacionales Mabe, S.a. De C.v.",1.0,1.0,152
"Productos Industruales De Importacion, S.a (piisa)",1.0,1.0,152
Uncharted Software Inc,1.0,1.0,152
"Service Experts, Llc",1.0,1.0,152
Triton Technical Llc,1.0,1.0,152
Solar Industries India Limited,1.0,1.0,152
Thompson Hine LLP,1.0,1.0,152
Zedd Customer Solutions LP,1.0,1.0,152
ProHealth Care,1.0,1.0,152
ProAssurance Corporation,1.0,1.0,152
Skopos Financial LLC,1.0,1.0,152
"Service Pro.net, Inc.",1.0,1.0,152
Pro-K solution,1.0,1.0,152
"Princeton Medical Group, P.A.",1.0,1.0,152
Thorntons Inc.,1.0,1.0,152
"Volusion, Inc.",1.0,1.0,152
Therapeutic Research Center,1.0,1.0,152
"Underground Pipeline, Inc.",1.0,1.0,152
Wakefield And District Housing,1.0,1.0,152
"Spal-usa, Inc.",1.0,1.0,152
South Carolina Department of Juvenile Justice,1.0,1.0,152
United Security Bank,1.0,1.0,152
Preferred One,1.0,1.0,152
"Predictive Technology Group, Inc.",1.0,1.0,152
Tilden Park Capital Management LP,1.0,1.0,152
UC Davis College of Engineering,1.0,1.0,152
Praxis Institute,1.0,1.0,152
Peregrine Semiconductor Corporation,1.0,1.0,152
"Zogenix, Inc",1.0,1.0,152
Tim Montgomery,1.0,1.0,152
Prairie Resources Canada Ltd.,1.0,1.0,152
Pradeep Sekar,1.0,1.0,152
Zoll LifeVest,1.0,1.0,152
Trii s.r.l.,1.0,1.0,152
TimberWest Forest Corp.,1.0,1.0,152
Timepayment Corp.,1.0,1.0,152
Powis,1.0,1.0,152
Timex Group Precision Engineering Ltd,1.0,1.0,152
Sodetic Consultoria Informatica Sl,1.0,1.0,152
"Zirous, Inc.",1.0,1.0,152
Softchoice Canada,1.0,1.0,152
Tilburg University,1.0,1.0,152
Ultra Horizon Ltd,1.0,1.0,152
Tiger Optics Kazakhstan (CIS) LLP,1.0,1.0,152
Premera Blue Cross,1.0,1.0,152
Vivid Seats Ltd.,1.0,1.0,152
dataprotect,1.0,1.0,152
Pioneers Memorial Healthcare District,1.0,1.0,152
Petabytes & Beyond Technology Limited,1.0,1.0,152
Shorr Packaging Corp.,1.0,1.0,152
Pioneer Natural Resources Company,1.0,1.0,152
"Pioneer Electric Cooperative, Inc.",1.0,1.0,152
"Pinto Horse Association of America, Inc.",1.0,1.0,152
"Tracelink, Inc.",1.0,1.0,152
Servix Informatica,1.0,1.0,152
"Pinnacle Computer Services, Inc",1.0,1.0,152
"Treliant Risk Advisors, LLC",1.0,1.0,152
"WASTE TECHNOLOGY SERVICES, INC.",1.0,1.0,152
Smarsh India Private Limited,1.0,1.0,152
Pilatus Flugzeugwerke AG,1.0,1.0,152
Siga Technologies Inc,1.0,1.0,152
Waident Technology Solutions,1.0,1.0,152
"Performance Services, Inc.",1.0,1.0,152
Premier Seals (india) Private Limited,1.0,1.0,152
Tiger Optics Integration,1.0,1.0,152
iDream Networks (P) Ltd,1.0,1.0,152
Threatstop Inc.,1.0,1.0,152
Prime plc,1.0,1.0,152
Softrams Llc,1.0,1.0,152
Politico Sprl,1.0,1.0,152
immunIT,1.0,1.0,152
Polish Slavic Federal Credit Union,1.0,1.0,152
"W-pnp, Inc.",1.0,1.0,152
"Tonoga, Inc.",1.0,1.0,152
Pole Star Space Applications Limited,1.0,1.0,152
"Polaris Laboratories, LLC",1.0,1.0,152
WITHLACOOCHEE RIVER ELECTRIC COOPERATIVE INC,1.0,1.0,152
Tricorbraun Inc.,1.0,1.0,152
Shed Media Us Inc.,1.0,1.0,152
Trican,1.0,1.0,152
Point N Click Solutions,1.0,1.0,152
Tooltechnic Systems Llc,1.0,1.0,152
Tribute Communities,1.0,1.0,152
Snohomish County,1.0,1.0,152
"Sn Aboitiz Power-benguet, Inc.",1.0,1.0,152
UVALDE COUNTY HOSPITAL AUTHORITY,1.0,1.0,152
"Pluribus Networks, Inc.",1.0,1.0,152
iSecurity,1.0,1.0,152
Shenandoah University,1.0,1.0,152
"Point University, Inc",1.0,1.0,152
iMFLUX,1.0,1.0,152
Udenna Corporation,1.0,1.0,152
Tornillo Independent School District,1.0,1.0,152
Prime West Health,1.0,1.0,152
Primary S.a.,1.0,1.0,152
"Threattrack Security, Inc",1.0,1.0,152
Trinity Valley Community College,1.0,1.0,152
Zetron Inc.,1.0,1.0,152
Trinity Health,1.0,1.0,152
"Zeus Industrial Products, Inc.",1.0,1.0,152
Pressure Technologies Plc,1.0,1.0,152
Sky News Arabia,1.0,1.0,152
"Power Freight Services, Inc.",1.0,1.0,152
"Setco, Inc.",1.0,1.0,152
Trinidad And Tobago Electricity Commission,1.0,1.0,152
Ziggo N.V.,1.0,1.0,152
Peoples Bank Sb,1.0,1.0,152
Severn Savings Bank Fsb,1.0,1.0,152
"Tidewell Hospice, Inc.",1.0,1.0,152
"Tierpoint, LLC",1.0,1.0,152
Zimmerman Advertising LLC,1.0,1.0,152
Sg Fleet Group Limited,1.0,1.0,152
Ulkasemi,1.0,1.0,152
"Presidio, Inc",1.0,1.0,152
Trabon Printing,1.0,1.0,152
"Tps Parking Management, Llc",1.0,1.0,152
"Tpg Capital Management, L.p.",1.0,1.0,152
"Plains All American Pipeline, L.P.",1.0,1.0,152
Township of Hamilton,1.0,1.0,152
Plaid,1.0,1.0,152
Township of Langley,1.0,1.0,152
"Toyota Connected North America, Inc.",1.0,1.0,152
Toyota Lift,1.0,1.0,152
Town of Mashpee,1.0,1.0,152
Zwillgen Pllc,1.0,1.0,152
US Air Force,1.0,1.0,152
Shonne Beavers,1.0,1.0,152
Total Care Saudi Third Party Administrators Company,1.0,1.0,152
Plexis Healthcare Systems Inc,1.0,1.0,152
US Marine Corps - HQ,1.0,1.0,152
Playtika,1.0,1.0,152
Smith And Andersen Consulting Engineering,1.0,1.0,152
"Playboy Enterprises, Inc",1.0,1.0,152
"Playags, Inc.",1.0,1.0,152
"Perma-Fix Environmental Services, Inc.",1.0,1.0,152
Plastipak Packaging Lux,1.0,1.0,152
Smiley Technologies,1.0,1.0,152
"Trian Fund Management, L.P.",1.0,1.0,152
Permian Basin Regional Planning Commission,1.0,1.0,152
Trenholm State Technical College,1.0,1.0,152
Township Of Haughton,1.0,1.0,152
"Sirva, Inc.",1.0,1.0,152
The Remi Group Llc,1.0,1.0,152
The Royal Australasian College Of Medical Administrators,1.0,1.0,152
Source 44,1.0,1.0,152
The Saudi National Security Council (SNSC),1.0,1.0,152
Prince Sultan Hospital Of The Armed Forces-Medina,1.0,1.0,152
"People, Incorporated",1.0,1.0,152
UNIVERSITY CITY SCIENCE CENTER,1.0,1.0,152
Perry Technical Institute,1.0,1.0,152
"Pet Food Experts, Inc.",1.0,1.0,152
WEST PAW DESIGN,1.0,1.0,152
UFCSPA-Fundacao Universidade Federal de Ciencias da Saude de Porto Alegre,1.0,1.0,152
Town of Wayland,1.0,1.0,152
Town of Westport,1.0,1.0,152
"Planet Depos, Llc",1.0,1.0,152
Town of watertown,1.0,1.0,152
Planet Data Solution,1.0,1.0,152
Perspecta Labs,1.0,1.0,152
Shiseido America Inc.,1.0,1.0,152
UNIVERSITY OF MICHIGAN CREDIT UNION,1.0,1.0,152
"Tri Dal, Ltd.",1.0,1.0,152
United States Courts - District of New Mexico,1.0,1.0,152
Sierra Sands Unified School District,1.0,1.0,152
WHRO,1.0,1.0,152
UIC John Marshall Law School,1.0,1.0,152
eCapital,1.0,1.0,152
elimnet,1.0,1.0,152
eCurrency,1.0,1.0,152
Transportation Dist Commision Of Hampton Roads,1.0,1.0,152
Petronas Lubricants (india) Private Limited,1.0,1.0,152
Slocum-Dickson Medical Group P.L.L.C,1.0,1.0,152
Pharma Logistics,1.0,1.0,152
Pewaukee School District,1.0,1.0,152
"Phoenix Formulations, Llc",1.0,1.0,152
ePlus Technology Inc,1.0,1.0,152
Small Business Development Western Australia,1.0,1.0,152
"Vivint, Inc.",1.0,1.0,152
cabinet office GOOGS Foxhound ONLY,1.0,1.0,152
"Pitt Ohio Express, LLC",1.0,1.0,152
Tremblant Capital LP,1.0,1.0,152
UNITYWATER,1.0,1.0,152
Toyota-boshoku Russia,1.0,1.0,152
UNITY HEALTHCARE SPECIALISTS,1.0,1.0,152
UNITED ENERGY DISTRIBUTION HOLDINGS PTY LIMITED,1.0,1.0,152
Pike Liberal Arts School,1.0,1.0,152
Totvs S/A.,1.0,1.0,152
Transatlantic Holdings Inc.,1.0,1.0,152
"Transam Trucking, Inc.",1.0,1.0,152
Smart Start,1.0,1.0,152
Planned Parenthood Pacific Southwest,1.0,1.0,152
Zweig-Dimenna Associates LLC,1.0,1.0,152
Tower Inspection,1.0,1.0,152
Siena Heights University,1.0,1.0,152
Town Of Bridgewater,1.0,1.0,152
Town Of North Haven,1.0,1.0,152
WG Services Inc,1.0,1.0,152
Perry Local School District,1.0,1.0,152
Phoenix Technology Services LP,1.0,1.0,152
Toyota Material Handling India Private Limited,1.0,1.0,152
"Torti Gallas and Partners, Inc.",1.0,1.0,152
Pittsburgh Theological Seminary,1.0,1.0,152
"Peter Brasseler Holdings, Llc",1.0,1.0,152
Piedmont Healthcare,1.0,1.0,152
Trecom Spolka Akcyjna Sp.K.,1.0,1.0,152
Pethealth Inc,1.0,1.0,152
Piedmont Federal Savings Bank,1.0,1.0,152
TransFirst,1.0,1.0,152
dell global B.V (Singapore Branch),1.0,1.0,152
Shorefront Consulting,1.0,1.0,152
Rahi Systems Inc,1.0,1.0,152
Rainbow District School Board,1.0,1.0,152
The City of Temecula Inc,1.0,1.0,152
DeLaval AB,1.0,1.0,152
Decatur Earthmover Credit Union,1.0,1.0,152
Dartalis S.A.,1.0,1.0,152
Defense Information Systems Agency / DISA CSCII,1.0,1.0,152
Delta Regional Medical Center,1.0,1.0,152
Deloitte - System Integrator,1.0,1.0,152
"Degasa, S.A. de C.V.",1.0,1.0,152
Defy Security,1.0,1.0,152
"Decibel Therapeutics, Inc.",1.0,1.0,152
Deere & Company,1.0,1.0,152
Deep Basin Capital,1.0,1.0,152
Decunify Solucoes,1.0,1.0,152
Decision Research,1.0,1.0,152
Data Path Inc,1.0,1.0,152
Dark Wolf Solutions,1.0,1.0,152
EHDD,1.0,1.0,152
Cybage Software Private Limited,1.0,1.0,152
Cyprus Credit Union,1.0,1.0,152
Cypress Fairbanks ISD,1.0,1.0,152
Data Stax,1.0,1.0,152
Data Unit NV,1.0,1.0,152
Datacom System Pty Ltd,1.0,1.0,152
"Dataguise, Inc.",1.0,1.0,152
Exact Sciences Corporation,1.0,1.0,152
Eversheds,1.0,1.0,152
Etihad Etisalat Company (Mobily),1.0,1.0,152
Event Networks,1.0,1.0,152
Evansville Teachers Federal Credit Union,1.0,1.0,152
Evans Food Group Ltd.,1.0,1.0,152
Eureka College,1.0,1.0,152
Etrex GmbH,1.0,1.0,152
Etrailer Corporation,1.0,1.0,152
Cyclerion Therapeutics Inc,1.0,1.0,152
"EL RIO SANTA CRUZ NEIGHBORHOOD HEALTH CENTER, INC",1.0,1.0,152
David Gomez,1.0,1.0,152
DeFY Security - Cloud Harmonics,1.0,1.0,152
Ddb Management Services Pty Limited,1.0,1.0,152
Dbs Bank Limited,1.0,1.0,152
"Daybreak Venture, L.L.C.",1.0,1.0,152
Davis Memorial Hospital,1.0,1.0,152
David Phillips Living Limited,1.0,1.0,152
Deam Computer International Pte Ltd,1.0,1.0,152
"Datavizion, LLC",1.0,1.0,152
EJADA SYSTEMS COMPANY LIMITED,1.0,1.0,152
Cybertek Security Llc,1.0,1.0,152
Cyber Security Works Private Limited,1.0,1.0,152
"Custom Controls Unlimited, Inc.",1.0,1.0,152
Duchesne Academy,1.0,1.0,152
Druk Green Power Corporation Limited,1.0,1.0,152
"Drs. Mori, Bean & Brooks, Pa",1.0,1.0,152
"Dril-Quip, Inc.",1.0,1.0,152
Duke Energy Corporation,1.0,1.0,152
Dric Software E Tecnologia Ltda,1.0,1.0,152
Dream Unlimited Corp,1.0,1.0,152
Dps/bca,1.0,1.0,152
"Doylestown Hospital Health and Wellness Center, Inc.",1.0,1.0,152
Duchesne County School District,1.0,1.0,152
Downey Dental Center,1.0,1.0,152
"Duluth Trading Company, LLC",1.0,1.0,152
Departement Du Rhone,1.0,1.0,152
Dystar Global Holdings (Singapore) Pte. Ltd,1.0,1.0,152
EFUSION SOLUTIONS,1.0,1.0,152
EFS,1.0,1.0,152
E. N. M. R. Telephone Cooperative,1.0,1.0,152
"E-resources, Llc",1.0,1.0,152
Dynasafe Technologies Pte Ltd (Singapore),1.0,1.0,152
Durham County,1.0,1.0,152
Dover School District,1.0,1.0,152
Exclusive Networks Limited UK,1.0,1.0,152
"Driscoll Strawberry Associates, Inc.",1.0,1.0,152
"Den-Mat Holdings, LLC",1.0,1.0,152
"D.R.I. ENTERPRISES, LTD.",1.0,1.0,152
"Curt G. Joa, Inc.",1.0,1.0,152
Cummins-Allison Corp.,1.0,1.0,152
"Cumberland, County of (inc)",1.0,1.0,152
"Czechmate Enterprises, Llc",1.0,1.0,152
D4t4 Solutions Plc,1.0,1.0,152
Dana Hall Schools,1.0,1.0,152
DZ Solutions,1.0,1.0,152
Dakota Wesleyan University,1.0,1.0,152
Denny's Corporation,1.0,1.0,152
Daiwa Capital Markets Europe Limited,1.0,1.0,152
Daily Insight Group,1.0,1.0,152
Dai-ichi Packaging Company Limited,1.0,1.0,152
Daewoo Securities America Inc.,1.0,1.0,152
DAVID J SCHMOCKER,1.0,1.0,152
DXC Technology - System Integrator (NAM),1.0,1.0,152
DRS Technologies HQ,1.0,1.0,152
DRB-HICOM BERHAD,1.0,1.0,152
DESWIK MINING CONSULTANTS (AUSTRALIA) PTY LTD,1.0,1.0,152
DEPARTAMENTO ADMINISTRATIVO DEL DEPORTE LA RECREACION LA ACTIVIDAD FISICA Y EL A,1.0,1.0,152
Daily Pay,1.0,1.0,152
